11;1gtvzy;4i9us8ox;A_Multi-Pronged_Approach_Targeting_SARS-CoV-2_Proteins_Using_Ultra-Large_Virtual_Screening;10.26434/chemrxiv.12682316;A_complete_list_of_the_target_proteins_along_with_the_models_used_can_be_found_in_1.;24/07/2020;Gorgulla,_Christoph,_PadmanabhaDas,_Krishna,_Leigh,_Kendra_E.,_Cespugli,_Marco,_Fischer,_Patrick_D.,_Wang,_Zi-Fu,_Tesseyre,_Guilhem,_Pandita,_Shreya,_Shnapir,_Alec,_Calderaio,_Anthony,_Hutcheson,_Colin,_Gechev,_Minko,_Rose,_Alexander,_Lewis,_Noam,_Yaffe,_Erez,_Luxenburg,_Roni,_Herce,_Henry_D.,_Durmaz,_Vedat,_Halazonetis,_Thanos_D.,_Fackeldey,_Konstantin,_Patten,_Justin_J.,_Chuprina,_Alexander,_Dziuba,_Igor,_Plekhova,_Alla,_Moroz,_Yurii,_Radchenko,_Dmytro,_Tarkhanova,_Olga,_Yavnyuk,_Irina,_Gruber,_Christian_C.,_Yust,_Ryan,_Payne,_Dave,_Näär,_Anders_M.,_Namchuk,_Mark_N.,_Davey,_Robert_A.,_Wagner,_Gerhard,_Kinney,_Jamie,_Arthanari,_Haribabu;ChemRxiv;USA;Harvard_University
12;6pjshv;4i9us8ox;A_Multi-Pronged_Approach_Targeting_SARS-CoV-2_Proteins_Using_Ultra-Large_Virtual_Screening;10.26434/chemrxiv.12682316;Two_of_them_are_located_on_the_spike_interaction_interface,_and_would_directly_disrupt_the_ACE2-spike_interaction_(_tered_around_Glu37),_two_independent_virtual_screens_were_carried_out_(Screen_IDs:_1_and_2):_one_using_an_ACE2_structure_where_no_spike_protein_was_bound_(PDB:_6m17,_Screen_ID:_1),_and_one_using_an_ACE2_structure_to_which_the_RBD_domain_of_the_spike_protein_was_bound_(PDB:_6m18,_Screen_ID:_2).;24/07/2020;Gorgulla,_Christoph,_PadmanabhaDas,_Krishna,_Leigh,_Kendra_E.,_Cespugli,_Marco,_Fischer,_Patrick_D.,_Wang,_Zi-Fu,_Tesseyre,_Guilhem,_Pandita,_Shreya,_Shnapir,_Alec,_Calderaio,_Anthony,_Hutcheson,_Colin,_Gechev,_Minko,_Rose,_Alexander,_Lewis,_Noam,_Yaffe,_Erez,_Luxenburg,_Roni,_Herce,_Henry_D.,_Durmaz,_Vedat,_Halazonetis,_Thanos_D.,_Fackeldey,_Konstantin,_Patten,_Justin_J.,_Chuprina,_Alexander,_Dziuba,_Igor,_Plekhova,_Alla,_Moroz,_Yurii,_Radchenko,_Dmytro,_Tarkhanova,_Olga,_Yavnyuk,_Irina,_Gruber,_Christian_C.,_Yust,_Ryan,_Payne,_Dave,_Näär,_Anders_M.,_Namchuk,_Mark_N.,_Davey,_Robert_A.,_Wagner,_Gerhard,_Kinney,_Jamie,_Arthanari,_Haribabu;ChemRxiv;USA;Harvard_University
13;8iwxgo;4i9us8ox;A_Multi-Pronged_Approach_Targeting_SARS-CoV-2_Proteins_Using_Ultra-Large_Virtual_Screening;10.26434/chemrxiv.12682316;It_should_be_noted_that_while_targeting_the_flat_surface_of_the_spike-binding_interface_with_ACE2_(Screen_IDs_1-3)_resulted_in_compounds_with_an_average_binding_energy_of_-8.275_kcal/mol,_targeting_the_dynamic_pockets_resulted_in_hits_with_the_potential_for_higher_affinity_binding.;24/07/2020;Gorgulla,_Christoph,_PadmanabhaDas,_Krishna,_Leigh,_Kendra_E.,_Cespugli,_Marco,_Fischer,_Patrick_D.,_Wang,_Zi-Fu,_Tesseyre,_Guilhem,_Pandita,_Shreya,_Shnapir,_Alec,_Calderaio,_Anthony,_Hutcheson,_Colin,_Gechev,_Minko,_Rose,_Alexander,_Lewis,_Noam,_Yaffe,_Erez,_Luxenburg,_Roni,_Herce,_Henry_D.,_Durmaz,_Vedat,_Halazonetis,_Thanos_D.,_Fackeldey,_Konstantin,_Patten,_Justin_J.,_Chuprina,_Alexander,_Dziuba,_Igor,_Plekhova,_Alla,_Moroz,_Yurii,_Radchenko,_Dmytro,_Tarkhanova,_Olga,_Yavnyuk,_Irina,_Gruber,_Christian_C.,_Yust,_Ryan,_Payne,_Dave,_Näär,_Anders_M.,_Namchuk,_Mark_N.,_Davey,_Robert_A.,_Wagner,_Gerhard,_Kinney,_Jamie,_Arthanari,_Haribabu;ChemRxiv;USA;Harvard_University
14;7phzvw;4i9us8ox;A_Multi-Pronged_Approach_Targeting_SARS-CoV-2_Proteins_Using_Ultra-Large_Virtual_Screening;10.26434/chemrxiv.12682316;The_residues_around_the_binding_pocket_are_also_well_conserved,_making_it_very_likely_that_the_predicted_structure_is_sufficiently_accurate_in_the_region_around_the_active_site_binding_pocket,_which_is_what_we_targeted_(Screen_ID:_6).;24/07/2020;Gorgulla,_Christoph,_PadmanabhaDas,_Krishna,_Leigh,_Kendra_E.,_Cespugli,_Marco,_Fischer,_Patrick_D.,_Wang,_Zi-Fu,_Tesseyre,_Guilhem,_Pandita,_Shreya,_Shnapir,_Alec,_Calderaio,_Anthony,_Hutcheson,_Colin,_Gechev,_Minko,_Rose,_Alexander,_Lewis,_Noam,_Yaffe,_Erez,_Luxenburg,_Roni,_Herce,_Henry_D.,_Durmaz,_Vedat,_Halazonetis,_Thanos_D.,_Fackeldey,_Konstantin,_Patten,_Justin_J.,_Chuprina,_Alexander,_Dziuba,_Igor,_Plekhova,_Alla,_Moroz,_Yurii,_Radchenko,_Dmytro,_Tarkhanova,_Olga,_Yavnyuk,_Irina,_Gruber,_Christian_C.,_Yust,_Ryan,_Payne,_Dave,_Näär,_Anders_M.,_Namchuk,_Mark_N.,_Davey,_Robert_A.,_Wagner,_Gerhard,_Kinney,_Jamie,_Arthanari,_Haribabu;ChemRxiv;USA;Harvard_University
15;4dmnqa;4i9us8ox;A_Multi-Pronged_Approach_Targeting_SARS-CoV-2_Proteins_Using_Ultra-Large_Virtual_Screening;10.26434/chemrxiv.12682316;Our_top_10_hits_had_an_average_binding_energy_of_-11.35_kcal/mol,_which_should_ideally_result_in_nanomolar_inhibitors.;24/07/2020;Gorgulla,_Christoph,_PadmanabhaDas,_Krishna,_Leigh,_Kendra_E.,_Cespugli,_Marco,_Fischer,_Patrick_D.,_Wang,_Zi-Fu,_Tesseyre,_Guilhem,_Pandita,_Shreya,_Shnapir,_Alec,_Calderaio,_Anthony,_Hutcheson,_Colin,_Gechev,_Minko,_Rose,_Alexander,_Lewis,_Noam,_Yaffe,_Erez,_Luxenburg,_Roni,_Herce,_Henry_D.,_Durmaz,_Vedat,_Halazonetis,_Thanos_D.,_Fackeldey,_Konstantin,_Patten,_Justin_J.,_Chuprina,_Alexander,_Dziuba,_Igor,_Plekhova,_Alla,_Moroz,_Yurii,_Radchenko,_Dmytro,_Tarkhanova,_Olga,_Yavnyuk,_Irina,_Gruber,_Christian_C.,_Yust,_Ryan,_Payne,_Dave,_Näär,_Anders_M.,_Namchuk,_Mark_N.,_Davey,_Robert_A.,_Wagner,_Gerhard,_Kinney,_Jamie,_Arthanari,_Haribabu;ChemRxiv;USA;Harvard_University
16;1ynjue;4i9us8ox;A_Multi-Pronged_Approach_Targeting_SARS-CoV-2_Proteins_Using_Ultra-Large_Virtual_Screening;10.26434/chemrxiv.12682316;Since_the_dimerization_of_M_pro_is_known_to_be_essential_for_its_catalytic_activity_(73-75),_we_also_targeted_the_dimerization_interface,_which_relies_primarily_on_the_1_helix_of_the_C-terminal_domain.;24/07/2020;Gorgulla,_Christoph,_PadmanabhaDas,_Krishna,_Leigh,_Kendra_E.,_Cespugli,_Marco,_Fischer,_Patrick_D.,_Wang,_Zi-Fu,_Tesseyre,_Guilhem,_Pandita,_Shreya,_Shnapir,_Alec,_Calderaio,_Anthony,_Hutcheson,_Colin,_Gechev,_Minko,_Rose,_Alexander,_Lewis,_Noam,_Yaffe,_Erez,_Luxenburg,_Roni,_Herce,_Henry_D.,_Durmaz,_Vedat,_Halazonetis,_Thanos_D.,_Fackeldey,_Konstantin,_Patten,_Justin_J.,_Chuprina,_Alexander,_Dziuba,_Igor,_Plekhova,_Alla,_Moroz,_Yurii,_Radchenko,_Dmytro,_Tarkhanova,_Olga,_Yavnyuk,_Irina,_Gruber,_Christian_C.,_Yust,_Ryan,_Payne,_Dave,_Näär,_Anders_M.,_Namchuk,_Mark_N.,_Davey,_Robert_A.,_Wagner,_Gerhard,_Kinney,_Jamie,_Arthanari,_Haribabu;ChemRxiv;USA;Harvard_University
17;4hfgcx;x49e0312;REDIAL-2020:_A_Suite_of_Machine_Learning_Models_to_Estimate_Anti-SARS-CoV-2_Activities;10.26434/chemrxiv.12915779;Given_that_the_fraction_of_active_3CL_compounds_filtered_would_have_been_30%,_the_logP/logS_filters_were_not_applied.;16/09/2020;KC,_Govinda,_Bocci,_Giovanni,_Verma,_Srijan,_Hassan,_Mahmudulla,_Holmes,_Jayme,_Yang,_Jeremy,_sirimulla,_suman,_Oprea,_Tudor_I.;ChemRxiv;USA;The_University_of_Texas_at_El_Paso
18;6fldeb;x49e0312;REDIAL-2020:_A_Suite_of_Machine_Learning_Models_to_Estimate_Anti-SARS-CoV-2_Activities;10.26434/chemrxiv.12915779;For_example,_there_were_9_times_more_inactives_than_actives_and_3_times_more_non-cytotoxic_compounds_than_cytotoxic_compounds_for_the_CPE_and_cytotoxicity_assays,_respectively.;16/09/2020;KC,_Govinda,_Bocci,_Giovanni,_Verma,_Srijan,_Hassan,_Mahmudulla,_Holmes,_Jayme,_Yang,_Jeremy,_sirimulla,_suman,_Oprea,_Tudor_I.;ChemRxiv;USA;The_University_of_Texas_at_El_Paso
19;5sopyc;x49e0312;REDIAL-2020:_A_Suite_of_Machine_Learning_Models_to_Estimate_Anti-SARS-CoV-2_Activities;10.26434/chemrxiv.12915779;Future_developments_of_REDIAL-2020_could_include_additional_ML_models_based_on,_e.g.,_newly_released_TMPRSS2_inhibition_assay_34_data_from_the_NCATS_COVID19_portal,_and_perhaps_other_assay_data_as_they_become_available_in_the_public_domain.;16/09/2020;KC,_Govinda,_Bocci,_Giovanni,_Verma,_Srijan,_Hassan,_Mahmudulla,_Holmes,_Jayme,_Yang,_Jeremy,_sirimulla,_suman,_Oprea,_Tudor_I.;ChemRxiv;USA;The_University_of_Texas_at_El_Paso
20;1xplgo;lpqfok8n;Findings_of_a_Cross-Sectional_Survey_on_Knowledge,_Attitudes,_and_Practices_about_COVID-19_in_Uganda:_Implications_for_Public_Health_Prevention_and_Control_Measures;10.1155/2020/5917378;Our_findings_will_inform_the_design_of_effective_public_health_preventive_measures_so_as_to_halt_the_spread_of_COVID-19.._Uganda_is_made_up_of_134_districts_and_6,937_health_facilities,_of_which_3,133_are_government_owned.;04/12/2020;Okello,_Gerald,_Izudi,_Jonathan,_Teguzirigwa,_Steven,_Kakinda,_Allan,_Van_Hal,_Guido;Biomed_Res_Int;Belgium;University_of_Antwerp
21;6swczm;lpqfok8n;Findings_of_a_Cross-Sectional_Survey_on_Knowledge,_Attitudes,_and_Practices_about_COVID-19_in_Uganda:_Implications_for_Public_Health_Prevention_and_Control_Measures;10.1155/2020/5917378;Using_Yamane's_formula,_2.5%_sampling_error,_and_the_number_of_people_aged_18_years_with_access_to_internet_services,_we_determined_that_1,598_people_would_be_needed.;04/12/2020;Okello,_Gerald,_Izudi,_Jonathan,_Teguzirigwa,_Steven,_Kakinda,_Allan,_Van_Hal,_Guido;Biomed_Res_Int;Belgium;University_of_Antwerp
22;2bnafy;lpqfok8n;Findings_of_a_Cross-Sectional_Survey_on_Knowledge,_Attitudes,_and_Practices_about_COVID-19_in_Uganda:_Implications_for_Public_Health_Prevention_and_Control_Measures;10.1155/2020/5917378;This_is_the_first_study_in_Uganda_to_determine_knowledge_about_COVID-19,_attitudes_Knowledge_about_COVID-_13_13_13_0.258_Attitude_towards_presidential_directives_and_MoH_guidelines_22_22_22_0.583_Practices_public_health_preventive_measures_7_(7-8)_7_(7-8)_8_(7-9)_0.095_Despite_these_strengths,_there_are_numerous_limitations_that_should_be_considered_in_the_interpretation_of_the_results.;04/12/2020;Okello,_Gerald,_Izudi,_Jonathan,_Teguzirigwa,_Steven,_Kakinda,_Allan,_Van_Hal,_Guido;Biomed_Res_Int;Belgium;University_of_Antwerp
23;5ojwye;18saxq67;Homology_modeling_of_TMPRSS2_yields_candidate_drugs_that_may_inhibit_entry_of_SARS-CoV-2_into_human_cells.;10.26434/chemrxiv.12009582;We_used_the_sequence_of_the_TMPRSS2_homologs_(e-value_<_1010,_described_in_next_section)_to_identify_a_set_of_serine_protease_inhibitor_drugs_that_might_also_bind_TMPRSS2.;20/03/2020;Rensi,_Stefano,_Keys,_Allison,_Lo,_Yu-Chen,_Derry,_Alexander,_McInnes,_Greg,_Liu,_Tianyun,_Altman,_Russ;ChemRxiv;USA;Stanford_University
24;4eyocg;qp2z14xs;Fast_Identification_of_Possible_Drug_Treatment_of_Coronavirus_Disease_−19_(COVID-19)_Through_Computational_Drug_Repurposing_Study;10.26434/chemrxiv.11875446;In_this_work,_I_applied_multiscale_modeling_techniques_to_identify_drugs_that_may_be_repurposed_to_target_COVID-19_protease_Flexible_docking_and_MM-PBSA-WSAS_were_applied_as_the_1_st_and_2_nd_filters,_respectively,_to_improve_the_efficiency_and_accuracy_of_HVS_to_identify_inhibitors_of_COVID-19.;21/02/2020;Wang,_Junmei;ChemRxiv;USA;University_of_Pittsburgh
25;4qwrez;qp2z14xs;Fast_Identification_of_Possible_Drug_Treatment_of_Coronavirus_Disease_−19_(COVID-19)_Through_Computational_Drug_Repurposing_Study;10.26434/chemrxiv.11875446;In_total_39_ligands_including_the_co-crystal_N3_ligand,_were_studied_In_summary,_the_RMSD_fluctuation_analysis_suggests_that_the_MD_trajectories_are_overall_stable_during_the_sampling_phase_for_all_the_studied_MD_systems.;21/02/2020;Wang,_Junmei;ChemRxiv;USA;University_of_Pittsburgh
26;6stmkd;f0yz2dko;Centenarians_in_nursing_homes_during_the_COVID-19_pandemic;10.18632/aging.202743;A_complementary_comparative_analysis_dividing_the_population_into_four_age_groups_(65-79,_80-89,_90-99_and_>100_years_old)_suggests_that_anorexia_increased_with_age_(p_=_0.036)_and_that,_compared_to_other_groups,_centenarians_were_mostly_treated_with_a_combination_of_antibiotics_(p_=_0.024)_and_were_more_often_offered_hydration_(p_<_0.001).;02/03/2021;Couderc,_Anne-Laure,_Correard,_Florian,_Nouguerède,_Emilie,_Berbis,_Julie,_Rey,_Dominique,_Daumas,_Aurélie,_Villani,_Patrick;Aging_(Albany_NY);France;AP-HM
27;5wmuqp;f0yz2dko;Centenarians_in_nursing_homes_during_the_COVID-19_pandemic;10.18632/aging.202743;In_the_literature,_the_mortality_rate_of_COVID-19_for_hospitalized_older_adults_varies_from_14.8%_to_31%_but_little_is_known_about_the_COVID-19-related_mortality_rate_in_nursing_homes.;02/03/2021;Couderc,_Anne-Laure,_Correard,_Florian,_Nouguerède,_Emilie,_Berbis,_Julie,_Rey,_Dominique,_Daumas,_Aurélie,_Villani,_Patrick;Aging_(Albany_NY);France;AP-HM
28;6kuhia;f0yz2dko;Centenarians_in_nursing_homes_during_the_COVID-19_pandemic;10.18632/aging.202743;The_following_data_were_collected_for_each_patient:_demographic_and_geriatric_characteristics_(age,_gender,_nutritional_status_according_to_BMI,_most_recent_disability_score_according_to_the_iso-resource_group_residents_classified_in_iso-resource_groups_3_must_be_assisted_in_most_or_all_daily_activities_),_underlying_comorbidities,_cognitive_impairment,_chronic_medications,_polypharmacy_(_5_usual_drugs_per_day),_and_vaccination_status.;02/03/2021;Couderc,_Anne-Laure,_Correard,_Florian,_Nouguerède,_Emilie,_Berbis,_Julie,_Rey,_Dominique,_Daumas,_Aurélie,_Villani,_Patrick;Aging_(Albany_NY);France;AP-HM
29;8qlvac;ejftbfhr;Developing_a_SARS-CoV-2_antigen_test_using_engineered_affinity_proteins;10.26434/chemrxiv.14442785;Together_with_low-cost,_high-yield_production_(unoptimized_yields_of_58.5_mg_biotinylated_MBP-SsoNP.E1_and_150_mg_SsoNP.E2-CBD_from_500_mL_culture)_of_the_affinity_pair_(Table_S4),_we_believe_that_the_proposed_rapid_SARS-CoV-2_antigen_test_has_great_potential_to_be_rapidly_produced_at_massive_scale.;19/04/2021;Kim,_Seunghyeon,_Yee,_Emma,_Miller,_Eric_A.,_Hao,_Yining,_Tay,_Dousabel_M._Y.,_Sung,_Ki-Joo,_Jia,_Huan,_Johnson,_Joseph_M.,_Saeed,_Mohsan,_Mace,_Charles_R.,_Yurt,_Deniz_Yüksel,_Sikes,_Hadley_D.;ChemRxiv;USA;Massachusetts_Institute_of_Technology
30;1emuwj;ejftbfhr;Developing_a_SARS-CoV-2_antigen_test_using_engineered_affinity_proteins;10.26434/chemrxiv.14442785;For_interference_tests,_we_prepared_samples_of_SARS-CoV-2_at_concentrations_lower_than_3_LoD_in_saliva_(2.7_10_4_PFU/mL)_and_1_PBS_(1.6_10_4_PFU/mL),_combined_with_high_titers_of_other_viruses_(10_5_-10_6_PFU/mL_if_possible)_(_Figure_5D_)_and_tested_if_binding_specificity_would_be_maintained.;19/04/2021;Kim,_Seunghyeon,_Yee,_Emma,_Miller,_Eric_A.,_Hao,_Yining,_Tay,_Dousabel_M._Y.,_Sung,_Ki-Joo,_Jia,_Huan,_Johnson,_Joseph_M.,_Saeed,_Mohsan,_Mace,_Charles_R.,_Yurt,_Deniz_Yüksel,_Sikes,_Hadley_D.;ChemRxiv;USA;Massachusetts_Institute_of_Technology
31;3qzkus;ejftbfhr;Developing_a_SARS-CoV-2_antigen_test_using_engineered_affinity_proteins;10.26434/chemrxiv.14442785;Moreover,_a_small_fraction_(2%)_of_people_with_SARS-CoV-2_infections_carry_most_of_the_virus_circulating_in_communities_even_in_asymptomatic_or_pre-symptomatic_cases,_and_these_super-carriers_could_silently_transmit_the_virus_in_communities.;19/04/2021;Kim,_Seunghyeon,_Yee,_Emma,_Miller,_Eric_A.,_Hao,_Yining,_Tay,_Dousabel_M._Y.,_Sung,_Ki-Joo,_Jia,_Huan,_Johnson,_Joseph_M.,_Saeed,_Mohsan,_Mace,_Charles_R.,_Yurt,_Deniz_Yüksel,_Sikes,_Hadley_D.;ChemRxiv;USA;Massachusetts_Institute_of_Technology
32;4zmriq;ejftbfhr;Developing_a_SARS-CoV-2_antigen_test_using_engineered_affinity_proteins;10.26434/chemrxiv.14442785;The_beads_were_washed_and_incubated_with_20-fold_library_representation.;19/04/2021;Kim,_Seunghyeon,_Yee,_Emma,_Miller,_Eric_A.,_Hao,_Yining,_Tay,_Dousabel_M._Y.,_Sung,_Ki-Joo,_Jia,_Huan,_Johnson,_Joseph_M.,_Saeed,_Mohsan,_Mace,_Charles_R.,_Yurt,_Deniz_Yüksel,_Sikes,_Hadley_D.;ChemRxiv;USA;Massachusetts_Institute_of_Technology
33;1snbve;7asfq5gl;A_project_report_on_the_switch_from_in-class_to_online_tuition_in_the_preparatory_course_for_the_knowledge_examination_for_foreign_physicians_–_guidelines_for_the_organization_of_the_online_summer_semester_2020_at_the_faculty_of_medicine_of_the_Westfälische_Wilhelms-Universität_of_Münster;10.3205/zma001484;Based_on_different_competencies_(1-13_Core-EPAs)_the_applicants_are_attributed_an_entrustment_level_of_0-5_(corresponding_excerpt_from_original_Chen_entrustment_scale_):_0_-I_would_not_allow_this_student_observe_this_activity.;15/06/2021;Shomanova,_Zornitsa,_Ahrens,_Helmut,_dos_Santos,_Tanja,_Sensmeier,_Janina,_Kurpat,_Rahel,_Schnase,_Maike,_Yildirim,_Kemal,_Marschall,_Bernhard;GMS_J_Med_Educ;Germany;University_Hospital_Münster
